timestamp,pump_id,pump_station_id,flow_cms_avg,energy_kwh_interval,interval_volume_m3,interval_unit_energy_kwh_per_kt,baseline_unit_energy_kwh_per_kt,energy_redundancy_ratio,self_redundancy_grade,unit_energy_rank_in_window,unit_energy_rank_count,unit_energy_percentile_in_window,cross_unit_energy_grade,energy_grade
2017-06-29 01:45:00,G71F68Yp1,G71F68Y,0.0,0.0,0.0,,10.346945897478154,,no_data,,,,no_data,no_data
2017-06-29 01:45:00,G80F13Pp1,G80F13,0.0,0.0,0.0,,59.83966380205093,,no_data,,,,no_data,no_data
2017-06-29 02:00:00,G70F11Pp1,G70F11,0.0,0.0,0.0,,14.263397953739855,,no_data,,,,no_data,no_data
2017-06-29 02:00:00,G70F11Pp2,G70F11,0.0,0.0,0.0,,6.033630062913556,,no_data,,,,no_data,no_data
2017-06-29 02:00:00,G71F12Pp1,G71F12,0.0,0.0,0.0,,22.61163492079363,,no_data,,,,no_data,no_data
2017-06-29 02:00:00,G71F12Pp2,G71F12,0.0,0.0,0.0,,23.18485455717731,,no_data,,,,no_data,no_data
2017-06-29 02:00:00,G71F320Pp1,G71F320,0.0,0.0,0.0,,7.7857142857142865,,no_data,,,,no_data,no_data
2017-06-29 02:00:00,G71F68Yp1,G71F68Y,0.0,0.0,0.0,,10.346945897478154,,no_data,,,,no_data,no_data
2017-06-29 02:00:00,G80F13Pp1,G80F13,0.0,0.0,0.0,,59.83966380205093,,no_data,,,,no_data,no_data
2017-06-29 02:15:00,G70F11Pp1,G70F11,0.0,0.0,0.0,,14.263397953739855,,no_data,,,,no_data,no_data
2017-06-29 02:15:00,G70F11Pp2,G70F11,0.0,0.0,0.0,,6.033630062913556,,no_data,,,,no_data,no_data
2017-06-29 02:15:00,G71F12Pp1,G71F12,0.0,0.0,0.0,,22.61163492079363,,no_data,,,,no_data,no_data
2017-06-29 02:15:00,G71F12Pp2,G71F12,0.0,0.0,0.0,,23.18485455717731,,no_data,,,,no_data,no_data
2017-06-29 02:15:00,G71F320Pp1,G71F320,0.0,0.0,0.0,,7.7857142857142865,,no_data,,,,no_data,no_data
2017-06-29 02:15:00,G71F68Yp1,G71F68Y,0.0,0.0,0.0,,10.346945897478154,,no_data,,,,no_data,no_data
2017-06-29 02:15:00,G80F13Pp1,G80F13,0.0,0.0,0.0,,59.83966380205093,,no_data,,,,no_data,no_data
2017-06-29 02:30:00,G70F11Pp1,G70F11,0.0,0.0,0.0,,14.263397953739855,,no_data,,,,no_data,no_data
2017-06-29 02:30:00,G70F11Pp2,G70F11,0.0,0.0,0.0,,6.033630062913556,,no_data,,,,no_data,no_data
2017-06-29 02:30:00,G71F12Pp1,G71F12,0.0,0.0,0.0,,22.61163492079363,,no_data,,,,no_data,no_data
2017-06-29 02:30:00,G71F12Pp2,G71F12,0.0,0.0,0.0,,23.18485455717731,,no_data,,,,no_data,no_data
2017-06-29 02:30:00,G71F320Pp1,G71F320,0.0,0.0,0.0,,7.7857142857142865,,no_data,,,,no_data,no_data
2017-06-29 02:30:00,G71F68Yp1,G71F68Y,0.0,0.0,0.0,,10.346945897478154,,no_data,,,,no_data,no_data
2017-06-29 02:30:00,G80F13Pp1,G80F13,0.0,0.0,0.0,,59.83966380205093,,no_data,,,,no_data,no_data
2017-06-29 02:45:00,G70F11Pp1,G70F11,0.0,0.0,0.0,,14.263397953739855,,no_data,,,,no_data,no_data
2017-06-29 02:45:00,G70F11Pp2,G70F11,0.0,0.0,0.0,,6.033630062913556,,no_data,,,,no_data,no_data
2017-06-29 02:45:00,G71F12Pp1,G71F12,0.0,0.0,0.0,,22.61163492079363,,no_data,,,,no_data,no_data
2017-06-29 02:45:00,G71F12Pp2,G71F12,0.0,0.0,0.0,,23.18485455717731,,no_data,,,,no_data,no_data
2017-06-29 02:45:00,G71F320Pp1,G71F320,0.0,0.0,0.0,,7.7857142857142865,,no_data,,,,no_data,no_data
2017-06-29 02:45:00,G71F68Yp1,G71F68Y,0.0,0.0,0.0,,10.346945897478154,,no_data,,,,no_data,no_data
2017-06-29 02:45:00,G80F13Pp1,G80F13,0.0,0.0,0.0,,59.83966380205093,,no_data,,,,no_data,no_data
2017-06-29 03:00:00,G70F11Pp1,G70F11,0.0,0.0,0.0,,14.263397953739855,,no_data,,,,no_data,no_data
2017-06-29 03:00:00,G70F11Pp2,G70F11,0.0,0.0,0.0,,6.033630062913556,,no_data,,,,no_data,no_data
2017-06-29 03:00:00,G71F12Pp1,G71F12,0.0,0.0,0.0,,22.61163492079363,,no_data,,,,no_data,no_data
2017-06-29 03:00:00,G71F12Pp2,G71F12,0.0,0.0,0.0,,23.18485455717731,,no_data,,,,no_data,no_data
2017-06-29 03:00:00,G71F320Pp1,G71F320,0.0,0.0,0.0,,7.7857142857142865,,no_data,,,,no_data,no_data
2017-06-29 03:00:00,G71F68Yp1,G71F68Y,0.0,0.0,0.0,,10.346945897478154,,no_data,,,,no_data,no_data
2017-06-29 03:00:00,G80F13Pp1,G80F13,0.0,0.0,0.0,,59.83966380205093,,no_data,,,,no_data,no_data
2017-06-29 03:15:00,G70F11Pp1,G70F11,0.0,0.0,0.0,,14.263397953739855,,no_data,,,,no_data,no_data
2017-06-29 03:15:00,G70F11Pp2,G70F11,0.0,0.0,0.0,,6.033630062913556,,no_data,,,,no_data,no_data
2017-06-29 03:15:00,G71F12Pp1,G71F12,0.0,0.0,0.0,,22.61163492079363,,no_data,,,,no_data,no_data
2017-06-29 03:15:00,G71F12Pp2,G71F12,0.0,0.0,0.0,,23.18485455717731,,no_data,,,,no_data,no_data
2017-06-29 03:15:00,G71F320Pp1,G71F320,0.0,0.0,0.0,,7.7857142857142865,,no_data,,,,no_data,no_data
2017-06-29 03:15:00,G71F68Yp1,G71F68Y,0.0,0.0,0.0,,10.346945897478154,,no_data,,,,no_data,no_data
2017-06-29 03:15:00,G80F13Pp1,G80F13,0.0,0.0,0.0,,59.83966380205093,,no_data,,,,no_data,no_data
2017-06-29 03:30:00,G70F11Pp1,G70F11,0.0,0.0,0.0,,14.263397953739855,,no_data,,,,no_data,no_data
2017-06-29 03:30:00,G70F11Pp2,G70F11,0.0,0.0,0.0,,6.033630062913556,,no_data,,,,no_data,no_data
2017-06-29 03:30:00,G71F12Pp1,G71F12,0.0,0.0,0.0,,22.61163492079363,,no_data,,,,no_data,no_data
2017-06-29 03:30:00,G71F12Pp2,G71F12,0.0,0.0,0.0,,23.18485455717731,,no_data,,,,no_data,no_data
2017-06-29 03:30:00,G71F320Pp1,G71F320,0.0,0.0,0.0,,7.7857142857142865,,no_data,,,,no_data,no_data
2017-06-29 03:30:00,G71F68Yp1,G71F68Y,0.0,0.0,0.0,,10.346945897478154,,no_data,,,,no_data,no_data
2017-06-29 03:30:00,G80F13Pp1,G80F13,0.0,0.0,0.0,,59.83966380205093,,no_data,,,,no_data,no_data
2017-06-29 03:45:00,G70F11Pp1,G70F11,0.0,0.0,0.0,,14.263397953739855,,no_data,,,,no_data,no_data
2017-06-29 03:45:00,G70F11Pp2,G70F11,0.0,0.0,0.0,,6.033630062913556,,no_data,,,,no_data,no_data
2017-06-29 03:45:00,G71F12Pp1,G71F12,0.0,0.0,0.0,,22.61163492079363,,no_data,,,,no_data,no_data
2017-06-29 03:45:00,G71F12Pp2,G71F12,0.0,0.0,0.0,,23.18485455717731,,no_data,,,,no_data,no_data
2017-06-29 03:45:00,G71F320Pp1,G71F320,0.0,0.0,0.0,,7.7857142857142865,,no_data,,,,no_data,no_data
2017-06-29 03:45:00,G71F68Yp1,G71F68Y,0.0,0.0,0.0,,10.346945897478154,,no_data,,,,no_data,no_data
2017-06-29 03:45:00,G80F13Pp1,G80F13,0.0,0.0,0.0,,59.83966380205093,,no_data,,,,no_data,no_data
2017-06-29 04:00:00,G70F11Pp1,G70F11,0.0,0.0,0.0,,14.263397953739855,,no_data,,,,no_data,no_data
2017-06-29 04:00:00,G70F11Pp2,G70F11,0.0,0.0,0.0,,6.033630062913556,,no_data,,,,no_data,no_data
2017-06-29 04:00:00,G71F12Pp1,G71F12,0.0,0.0,0.0,,22.61163492079363,,no_data,,,,no_data,no_data
2017-06-29 04:00:00,G71F12Pp2,G71F12,0.0,0.0,0.0,,23.18485455717731,,no_data,,,,no_data,no_data
2017-06-29 04:00:00,G71F320Pp1,G71F320,0.0,0.0,0.0,,7.7857142857142865,,no_data,,,,no_data,no_data
2017-06-29 04:00:00,G71F68Yp1,G71F68Y,0.0,0.0,0.0,,10.346945897478154,,no_data,,,,no_data,no_data
2017-06-29 04:00:00,G80F13Pp1,G80F13,0.0,0.0,0.0,,59.83966380205093,,no_data,,,,no_data,no_data
2017-06-29 04:15:00,G70F11Pp1,G70F11,0.0,0.0,0.0,,14.263397953739855,,no_data,,,,no_data,no_data
2017-06-29 04:15:00,G70F11Pp2,G70F11,0.0,0.0,0.0,,6.033630062913556,,no_data,,,,no_data,no_data
2017-06-29 04:15:00,G71F12Pp1,G71F12,0.0,0.0,0.0,,22.61163492079363,,no_data,,,,no_data,no_data
2017-06-29 04:15:00,G71F12Pp2,G71F12,0.0,0.0,0.0,,23.18485455717731,,no_data,,,,no_data,no_data
2017-06-29 04:15:00,G71F320Pp1,G71F320,0.0,0.0,0.0,,7.7857142857142865,,no_data,,,,no_data,no_data
2017-06-29 04:15:00,G71F68Yp1,G71F68Y,0.0,0.0,0.0,,10.346945897478154,,no_data,,,,no_data,no_data
2017-06-29 04:15:00,G80F13Pp1,G80F13,0.0,0.0,0.0,,59.83966380205093,,no_data,,,,no_data,no_data
2017-06-29 04:30:00,G70F11Pp1,G70F11,0.0,0.0,0.0,,14.263397953739855,,no_data,,,,no_data,no_data
2017-06-29 04:30:00,G70F11Pp2,G70F11,0.0,0.0,0.0,,6.033630062913556,,no_data,,,,no_data,no_data
2017-06-29 04:30:00,G71F12Pp1,G71F12,0.0,0.0,0.0,,22.61163492079363,,no_data,,,,no_data,no_data
2017-06-29 04:30:00,G71F12Pp2,G71F12,0.0,0.0,0.0,,23.18485455717731,,no_data,,,,no_data,no_data
2017-06-29 04:30:00,G71F320Pp1,G71F320,0.0,0.0,0.0,,7.7857142857142865,,no_data,,,,no_data,no_data
2017-06-29 04:30:00,G71F68Yp1,G71F68Y,0.0,0.0,0.0,,10.346945897478154,,no_data,,,,no_data,no_data
2017-06-29 04:30:00,G80F13Pp1,G80F13,0.0,0.0,0.0,,59.83966380205093,,no_data,,,,no_data,no_data
2017-06-29 04:45:00,G70F11Pp1,G70F11,0.0,0.0,0.0,,14.263397953739855,,no_data,,,,no_data,no_data
2017-06-29 04:45:00,G70F11Pp2,G70F11,0.0,0.0,0.0,,6.033630062913556,,no_data,,,,no_data,no_data
2017-06-29 04:45:00,G71F12Pp1,G71F12,0.0,0.0,0.0,,22.61163492079363,,no_data,,,,no_data,no_data
2017-06-29 04:45:00,G71F12Pp2,G71F12,0.0,0.0,0.0,,23.18485455717731,,no_data,,,,no_data,no_data
2017-06-29 04:45:00,G71F320Pp1,G71F320,0.0,0.0,0.0,,7.7857142857142865,,no_data,,,,no_data,no_data
2017-06-29 04:45:00,G71F68Yp1,G71F68Y,0.0,0.0,0.0,,10.346945897478154,,no_data,,,,no_data,no_data
2017-06-29 04:45:00,G80F13Pp1,G80F13,0.0,0.0,0.0,,59.83966380205093,,no_data,,,,no_data,no_data
2017-06-29 05:00:00,G70F11Pp1,G70F11,0.0,0.0,0.0,,14.263397953739855,,no_data,,,,no_data,no_data
2017-06-29 05:00:00,G70F11Pp2,G70F11,0.0,0.0,0.0,,6.033630062913556,,no_data,,,,no_data,no_data
2017-06-29 05:00:00,G71F12Pp1,G71F12,0.0,0.0,0.0,,22.61163492079363,,no_data,,,,no_data,no_data
2017-06-29 05:00:00,G71F12Pp2,G71F12,0.0,0.0,0.0,,23.18485455717731,,no_data,,,,no_data,no_data
2017-06-29 05:00:00,G71F320Pp1,G71F320,0.0,0.0,0.0,,7.7857142857142865,,no_data,,,,no_data,no_data
2017-06-29 05:00:00,G71F68Yp1,G71F68Y,0.0,0.0,0.0,,10.346945897478154,,no_data,,,,no_data,no_data
2017-06-29 05:00:00,G80F13Pp1,G80F13,0.0,0.0,0.0,,59.83966380205093,,no_data,,,,no_data,no_data
2017-06-29 05:15:00,G70F11Pp1,G70F11,0.0,0.0,0.0,,14.263397953739855,,no_data,,,,no_data,no_data
2017-06-29 05:15:00,G70F11Pp2,G70F11,0.0,0.0,0.0,,6.033630062913556,,no_data,,,,no_data,no_data
2017-06-29 05:15:00,G71F12Pp1,G71F12,0.0,0.0,0.0,,22.61163492079363,,no_data,,,,no_data,no_data
2017-06-29 05:15:00,G71F12Pp2,G71F12,0.0,0.0,0.0,,23.18485455717731,,no_data,,,,no_data,no_data
2017-06-29 05:15:00,G71F320Pp1,G71F320,0.0,0.0,0.0,,7.7857142857142865,,no_data,,,,no_data,no_data
2017-06-29 05:15:00,G71F68Yp1,G71F68Y,0.0,0.0,0.0,,10.346945897478154,,no_data,,,,no_data,no_data
2017-06-29 05:15:00,G80F13Pp1,G80F13,0.0,0.0,0.0,,59.83966380205093,,no_data,,,,no_data,no_data
2017-06-29 05:30:00,G70F11Pp1,G70F11,0.0,0.0,0.0,,14.263397953739855,,no_data,,,,no_data,no_data
2017-06-29 05:30:00,G70F11Pp2,G70F11,0.0,0.0,0.0,,6.033630062913556,,no_data,,,,no_data,no_data
2017-06-29 05:30:00,G71F12Pp1,G71F12,0.0,0.0,0.0,,22.61163492079363,,no_data,,,,no_data,no_data
2017-06-29 05:30:00,G71F12Pp2,G71F12,0.0,0.0,0.0,,23.18485455717731,,no_data,,,,no_data,no_data
2017-06-29 05:30:00,G71F320Pp1,G71F320,0.0,0.0,0.0,,7.7857142857142865,,no_data,,,,no_data,no_data
2017-06-29 05:30:00,G71F68Yp1,G71F68Y,0.0,0.0,0.0,,10.346945897478154,,no_data,,,,no_data,no_data
2017-06-29 05:30:00,G80F13Pp1,G80F13,0.0,0.0,0.0,,59.83966380205093,,no_data,,,,no_data,no_data
2017-06-29 05:45:00,G70F11Pp1,G70F11,0.0,0.0,0.0,,14.263397953739855,,no_data,,,,no_data,no_data
2017-06-29 05:45:00,G70F11Pp2,G70F11,0.0,0.0,0.0,,6.033630062913556,,no_data,,,,no_data,no_data
2017-06-29 05:45:00,G71F12Pp1,G71F12,0.0,0.0,0.0,,22.61163492079363,,no_data,,,,no_data,no_data
2017-06-29 05:45:00,G71F12Pp2,G71F12,0.0,0.0,0.0,,23.18485455717731,,no_data,,,,no_data,no_data
2017-06-29 05:45:00,G71F320Pp1,G71F320,0.0,0.0,0.0,,7.7857142857142865,,no_data,,,,no_data,no_data
2017-06-29 05:45:00,G71F68Yp1,G71F68Y,0.0,0.0,0.0,,10.346945897478154,,no_data,,,,no_data,no_data
2017-06-29 05:45:00,G80F13Pp1,G80F13,0.0,0.0,0.0,,59.83966380205093,,no_data,,,,no_data,no_data
2017-06-29 06:00:00,G70F11Pp1,G70F11,0.0,0.0,0.0,,14.263397953739855,,no_data,,,,no_data,no_data
2017-06-29 06:00:00,G70F11Pp2,G70F11,0.0,0.0,0.0,,6.033630062913556,,no_data,,,,no_data,no_data
2017-06-29 06:00:00,G71F12Pp1,G71F12,0.0,0.0,0.0,,22.61163492079363,,no_data,,,,no_data,no_data
2017-06-29 06:00:00,G71F12Pp2,G71F12,0.0,0.0,0.0,,23.18485455717731,,no_data,,,,no_data,no_data
2017-06-29 06:00:00,G71F320Pp1,G71F320,0.0,0.0,0.0,,7.7857142857142865,,no_data,,,,no_data,no_data
2017-06-29 06:00:00,G71F68Yp1,G71F68Y,0.0,0.0,0.0,,10.346945897478154,,no_data,,,,no_data,no_data
2017-06-29 06:00:00,G80F13Pp1,G80F13,0.0,0.0,0.0,,59.83966380205093,,no_data,,,,no_data,no_data
2017-06-29 06:15:00,G70F11Pp1,G70F11,0.0,0.0,0.0,,14.263397953739855,,no_data,,,,no_data,no_data
2017-06-29 06:15:00,G70F11Pp2,G70F11,0.0,0.0,0.0,,6.033630062913556,,no_data,,,,no_data,no_data
2017-06-29 06:15:00,G71F12Pp1,G71F12,0.0,0.0,0.0,,22.61163492079363,,no_data,,,,no_data,no_data
2017-06-29 06:15:00,G71F12Pp2,G71F12,0.0,0.0,0.0,,23.18485455717731,,no_data,,,,no_data,no_data
2017-06-29 06:15:00,G71F320Pp1,G71F320,0.0,0.0,0.0,,7.7857142857142865,,no_data,,,,no_data,no_data
2017-06-29 06:15:00,G71F68Yp1,G71F68Y,0.0,0.0,0.0,,10.346945897478154,,no_data,,,,no_data,no_data
2017-06-29 06:15:00,G80F13Pp1,G80F13,0.0,0.0,0.0,,59.83966380205093,,no_data,,,,no_data,no_data
2017-06-29 06:30:00,G70F11Pp1,G70F11,0.0003951546431435,0.0051415206407792,0.35563917882914997,,14.263397953739855,,no_data,,,,no_data,no_data
2017-06-29 06:30:00,G70F11Pp2,G70F11,0.0,0.0,0.0,,6.033630062913556,,no_data,,,,no_data,no_data
2017-06-29 06:30:00,G71F12Pp1,G71F12,0.0,0.0,0.0,,22.61163492079363,,no_data,,,,no_data,no_data
2017-06-29 06:30:00,G71F12Pp2,G71F12,0.0,0.0,0.0,,23.18485455717731,,no_data,,,,no_data,no_data
2017-06-29 06:30:00,G71F320Pp1,G71F320,0.0,0.0,0.0,,7.7857142857142865,,no_data,,,,no_data,no_data
2017-06-29 06:30:00,G71F68Yp1,G71F68Y,0.0,0.0,0.0,,10.346945897478154,,no_data,,,,no_data,no_data
2017-06-29 06:30:00,G80F13Pp1,G80F13,0.0,0.0,0.0,,59.83966380205093,,no_data,,,,no_data,no_data
2017-06-29 06:45:00,G70F11Pp1,G70F11,0.0004375607588337,0.00570701627946,0.39380468295033,,14.263397953739855,,no_data,,,,no_data,no_data
2017-06-29 06:45:00,G70F11Pp2,G70F11,0.0,0.0,0.0,,6.033630062913556,,no_data,,,,no_data,no_data
2017-06-29 06:45:00,G71F12Pp1,G71F12,0.0,0.0,0.0,,22.61163492079363,,no_data,,,,no_data,no_data
2017-06-29 06:45:00,G71F12Pp2,G71F12,0.0,0.0,0.0,,23.18485455717731,,no_data,,,,no_data,no_data
2017-06-29 06:45:00,G71F320Pp1,G71F320,0.0,0.0,0.0,,7.7857142857142865,,no_data,,,,no_data,no_data
2017-06-29 06:45:00,G71F68Yp1,G71F68Y,0.0,0.0,0.0,,10.346945897478154,,no_data,,,,no_data,no_data
2017-06-29 06:45:00,G80F13Pp1,G80F13,0.0,0.0,0.0,,59.83966380205093,,no_data,,,,no_data,no_data
2017-06-29 07:00:00,G70F11Pp1,G70F11,0.0004454618907828,0.0058108005499994,0.40091570170451996,,14.263397953739855,,no_data,,,,no_data,no_data
2017-06-29 07:00:00,G70F11Pp2,G70F11,0.0,0.0,0.0,,6.033630062913556,,no_data,,,,no_data,no_data
2017-06-29 07:00:00,G71F12Pp1,G71F12,0.0,0.0,0.0,,22.61163492079363,,no_data,,,,no_data,no_data
2017-06-29 07:00:00,G71F12Pp2,G71F12,0.0,0.0,0.0,,23.18485455717731,,no_data,,,,no_data,no_data
2017-06-29 07:00:00,G71F320Pp1,G71F320,0.0,0.0,0.0,,7.7857142857142865,,no_data,,,,no_data,no_data
2017-06-29 07:00:00,G71F68Yp1,G71F68Y,0.0,0.0,0.0,,10.346945897478154,,no_data,,,,no_data,no_data
2017-06-29 07:00:00,G80F13Pp1,G80F13,0.0,0.0,0.0,,59.83966380205093,,no_data,,,,no_data,no_data
2017-06-29 07:15:00,G70F11Pp1,G70F11,0.0004686370936657,0.0061138366937551,0.42177338429913,,14.263397953739855,,no_data,,,,no_data,no_data
2017-06-29 07:15:00,G70F11Pp2,G70F11,0.0,0.0,0.0,,6.033630062913556,,no_data,,,,no_data,no_data
2017-06-29 07:15:00,G71F12Pp1,G71F12,0.0,0.0,0.0,,22.61163492079363,,no_data,,,,no_data,no_data
2017-06-29 07:15:00,G71F12Pp2,G71F12,0.0,0.0,0.0,,23.18485455717731,,no_data,,,,no_data,no_data
2017-06-29 07:15:00,G71F320Pp1,G71F320,0.0,0.0,0.0,,7.7857142857142865,,no_data,,,,no_data,no_data
2017-06-29 07:15:00,G71F68Yp1,G71F68Y,0.0,0.0,0.0,,10.346945897478154,,no_data,,,,no_data,no_data
2017-06-29 07:15:00,G80F13Pp1,G80F13,0.0,0.0,0.0,,59.83966380205093,,no_data,,,,no_data,no_data
2017-06-29 07:30:00,G70F11Pp1,G70F11,0.0004941861857061,0.0064482728902749,0.44476756713549,,14.263397953739855,,no_data,,,,no_data,no_data
2017-06-29 07:30:00,G70F11Pp2,G70F11,0.0,0.0,0.0,,6.033630062913556,,no_data,,,,no_data,no_data
2017-06-29 07:30:00,G71F12Pp1,G71F12,0.0,0.0,0.0,,22.61163492079363,,no_data,,,,no_data,no_data
2017-06-29 07:30:00,G71F12Pp2,G71F12,0.0,0.0,0.0,,23.18485455717731,,no_data,,,,no_data,no_data
2017-06-29 07:30:00,G71F320Pp1,G71F320,0.0,0.0,0.0,,7.7857142857142865,,no_data,,,,no_data,no_data
2017-06-29 07:30:00,G71F68Yp1,G71F68Y,0.0,0.0,0.0,,10.346945897478154,,no_data,,,,no_data,no_data
2017-06-29 07:30:00,G80F13Pp1,G80F13,0.0,0.0,0.0,,59.83966380205093,,no_data,,,,no_data,no_data
2017-06-29 07:45:00,G70F11Pp1,G70F11,0.000502525958274,0.0065575837790514,0.45227336244659994,,14.263397953739855,,no_data,,,,no_data,no_data
