timestamp,pump_id,pump_station_id,flow_cms_avg,flow_cms_max,inlet_head_m_avg,outlet_head_m_avg,pump_head_m,head_source,estimated_power_kw_avg,energy_kwh_interval,cumulative_energy_kwh,unit_energy_kwh_per_kt
2017-06-29 03:00:00,G71F68Yp1,G71F68Y,0.0,0.0,10.839999999999998,16.68395881475253,5.843958814752531,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 03:00:00,G80F13Pp1,G80F13,0.0,0.0,34.29688177816962,49.459,15.162118221830383,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 03:15:00,G70F11Pp1,G70F11,0.0,0.0,10.919,15.219,4.299999999999999,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 03:15:00,G70F11Pp2,G70F11,0.0,0.0,10.919,15.219,4.299999999999999,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 03:15:00,G71F12Pp1,G71F12,0.0,0.0,10.870604322628255,16.68502561712447,5.814421294496215,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 03:15:00,G71F12Pp2,G71F12,0.0,0.0,10.870604322628255,16.68502561712447,5.814421294496215,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 03:15:00,G71F320Pp1,G71F320,0.0,0.0,12.46,14.46,2.0,default_design_head_m,0.0,0.0,0.0,0.0
2017-06-29 03:15:00,G71F68Yp1,G71F68Y,0.0,0.0,10.839999999999998,16.68502561712447,5.845025617124472,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 03:15:00,G80F13Pp1,G80F13,0.0,0.0,34.323317781410154,49.459,15.13568221858985,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 03:30:00,G70F11Pp1,G70F11,0.0,0.0,10.919,15.219,4.299999999999999,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 03:30:00,G70F11Pp2,G70F11,0.0,0.0,10.919,15.219,4.299999999999999,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 03:30:00,G71F12Pp1,G71F12,0.0,0.0,10.872962523305965,16.684810504385304,5.811847981079339,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 03:30:00,G71F12Pp2,G71F12,0.0,0.0,10.872962523305965,16.684810504385304,5.811847981079339,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 03:30:00,G71F320Pp1,G71F320,0.0,0.0,12.46,14.46,2.0,default_design_head_m,0.0,0.0,0.0,0.0
2017-06-29 03:30:00,G71F68Yp1,G71F68Y,0.0,0.0,10.839999999999998,16.684810504385304,5.844810504385306,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 03:30:00,G80F13Pp1,G80F13,0.0,0.0,34.34252069371455,49.459,15.116479306285456,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 03:45:00,G70F11Pp1,G70F11,0.0,0.0,10.919,15.219,4.299999999999999,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 03:45:00,G70F11Pp2,G70F11,0.0,0.0,10.919,15.219,4.299999999999999,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 03:45:00,G71F12Pp1,G71F12,0.0,0.0,10.875283632245118,16.684409100756643,5.809125468511525,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 03:45:00,G71F12Pp2,G71F12,0.0,0.0,10.875283632245118,16.684409100756643,5.809125468511525,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 03:45:00,G71F320Pp1,G71F320,0.0,0.0,12.46,14.46,2.0,default_design_head_m,0.0,0.0,0.0,0.0
2017-06-29 03:45:00,G71F68Yp1,G71F68Y,0.0,0.0,10.839999999999998,16.684409100756643,5.8444091007566445,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 03:45:00,G80F13Pp1,G80F13,0.0,0.0,33.81672298416157,49.464435883522675,15.647712899361103,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 04:00:00,G70F11Pp1,G70F11,0.0,0.0,10.919,15.219,4.299999999999999,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 04:00:00,G70F11Pp2,G70F11,0.0,0.0,10.919,15.219,4.299999999999999,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 04:00:00,G71F12Pp1,G71F12,0.0,0.0,10.877573179997787,16.684039778327666,5.806466598329878,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 04:00:00,G71F12Pp2,G71F12,0.0,0.0,10.877573179997787,16.684039778327666,5.806466598329878,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 04:00:00,G71F320Pp1,G71F320,0.0,0.0,12.46,14.46,2.0,default_design_head_m,0.0,0.0,0.0,0.0
2017-06-29 04:00:00,G71F68Yp1,G71F68Y,0.0,0.0,10.839999999999998,16.684039778327666,5.844039778327668,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 04:00:00,G80F13Pp1,G80F13,0.0,0.0,33.915403618125495,49.45927631127032,15.543872693144827,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 04:15:00,G70F11Pp1,G70F11,0.0,0.0,10.919,15.219,4.299999999999999,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 04:15:00,G70F11Pp2,G70F11,0.0,0.0,10.919,15.219,4.299999999999999,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 04:15:00,G71F12Pp1,G71F12,0.0,0.0,10.879876221577758,16.683730801931898,5.803854580354139,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 04:15:00,G71F12Pp2,G71F12,0.0,0.0,10.879876221577758,16.683730801931898,5.803854580354139,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 04:15:00,G71F320Pp1,G71F320,0.0,0.0,12.46,14.46,2.0,default_design_head_m,0.0,0.0,0.0,0.0
2017-06-29 04:15:00,G71F68Yp1,G71F68Y,0.0,0.0,10.839999999999998,16.683730801931898,5.843730801931899,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 04:15:00,G80F13Pp1,G80F13,0.0,0.0,34.00180211030484,49.45903033598688,15.457228225682044,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 04:30:00,G70F11Pp1,G70F11,0.0,0.0,10.919,15.219,4.299999999999999,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 04:30:00,G70F11Pp2,G70F11,0.0,0.0,10.919,15.219,4.299999999999999,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 04:30:00,G71F12Pp1,G71F12,0.0,0.0,10.88217422136383,16.683477622589425,5.801303401225596,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 04:30:00,G71F12Pp2,G71F12,0.0,0.0,10.88217422136383,16.683477622589425,5.801303401225596,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 04:30:00,G71F320Pp1,G71F320,0.0,0.0,12.46,14.46,2.0,default_design_head_m,0.0,0.0,0.0,0.0
2017-06-29 04:30:00,G71F68Yp1,G71F68Y,0.0,0.0,10.839999999999998,16.683477622589425,5.843477622589427,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 04:30:00,G80F13Pp1,G80F13,0.0,0.0,34.08204539241476,49.45903033598688,15.376984943572118,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 04:45:00,G70F11Pp1,G70F11,0.0,0.0,10.919,15.219,4.299999999999999,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 04:45:00,G70F11Pp2,G70F11,0.0,0.0,10.919,15.219,4.299999999999999,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 04:45:00,G71F12Pp1,G71F12,0.0,0.0,10.88445247214364,16.683290089830372,5.798837617686733,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 04:45:00,G71F12Pp2,G71F12,0.0,0.0,10.88445247214364,16.683290089830372,5.798837617686733,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 04:45:00,G71F320Pp1,G71F320,0.0,0.0,12.46,14.46,2.0,default_design_head_m,0.0,0.0,0.0,0.0
2017-06-29 04:45:00,G71F68Yp1,G71F68Y,0.0,0.0,10.839999999999998,16.683290089830372,5.843290089830374,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 04:45:00,G80F13Pp1,G80F13,0.0,0.0,34.15381029264479,49.45903033598688,15.30522004334209,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 05:00:00,G70F11Pp1,G70F11,0.0,0.0,10.919,15.219,4.299999999999999,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 05:00:00,G70F11Pp2,G70F11,0.0,0.0,10.919,15.219,4.299999999999999,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 05:00:00,G71F12Pp1,G71F12,0.0,0.0,10.886712045986469,16.683178842287806,5.7964667963013365,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 05:00:00,G71F12Pp2,G71F12,0.0,0.0,10.886712045986469,16.683178842287806,5.7964667963013365,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 05:00:00,G71F320Pp1,G71F320,0.0,0.0,12.46,14.46,2.0,default_design_head_m,0.0,0.0,0.0,0.0
2017-06-29 05:00:00,G71F68Yp1,G71F68Y,0.0,0.0,10.839999999999998,16.683178842287806,5.8431788422878075,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 05:00:00,G80F13Pp1,G80F13,0.0,0.0,34.20493795068563,49.45903033598688,15.254092385301249,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 05:15:00,G70F11Pp1,G70F11,0.0,0.0,10.919,15.219,4.299999999999999,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 05:15:00,G70F11Pp2,G70F11,0.0,0.0,10.919,15.219,4.299999999999999,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 05:15:00,G71F12Pp1,G71F12,0.0,0.0,10.889674793455153,16.683422951806815,5.7937481583516615,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 05:15:00,G71F12Pp2,G71F12,0.0,0.0,10.889674793455153,16.683422951806815,5.7937481583516615,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 05:15:00,G71F320Pp1,G71F320,0.0,0.0,12.46,14.46,2.0,default_design_head_m,0.0,0.0,0.0,0.0
2017-06-29 05:15:00,G71F68Yp1,G71F68Y,0.0,0.0,10.839999999999998,16.683422951806815,5.843422951806817,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 05:15:00,G80F13Pp1,G80F13,0.0,0.0,34.256199315831665,49.45903033598688,15.202831020155216,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 05:30:00,G70F11Pp1,G70F11,0.0,0.0,10.919,15.219,4.299999999999999,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 05:30:00,G70F11Pp2,G70F11,0.0,0.0,10.919,15.219,4.299999999999999,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 05:30:00,G71F12Pp1,G71F12,0.0,0.0,10.892945939721091,16.68380992459118,5.790863984870089,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 05:30:00,G71F12Pp2,G71F12,0.0,0.0,10.892945939721091,16.68380992459118,5.790863984870089,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 05:30:00,G71F320Pp1,G71F320,0.0,0.0,12.46,14.46,2.0,default_design_head_m,0.0,0.0,0.0,0.0
2017-06-29 05:30:00,G71F68Yp1,G71F68Y,0.0,0.0,10.839999999999998,16.68380992459118,5.8438099245911825,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 05:30:00,G80F13Pp1,G80F13,0.0,0.0,34.302186290718744,49.45903033598688,15.156844045268137,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 05:45:00,G70F11Pp1,G70F11,0.0,0.0,10.943772065758706,15.219,4.275227934241293,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 05:45:00,G70F11Pp2,G70F11,0.0,0.0,10.943772065758706,15.219,4.275227934241293,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 05:45:00,G71F12Pp1,G71F12,0.0,0.0,10.896230872572268,16.684255422177923,5.788024549605655,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 05:45:00,G71F12Pp2,G71F12,0.0,0.0,10.896230872572268,16.684255422177923,5.788024549605655,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 05:45:00,G71F320Pp1,G71F320,0.0,0.0,12.46,14.46,2.0,default_design_head_m,0.0,0.0,0.0,0.0
2017-06-29 05:45:00,G71F68Yp1,G71F68Y,0.0,0.0,10.839999999999998,16.684255422177923,5.844255422177925,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 05:45:00,G80F13Pp1,G80F13,0.0,0.0,34.33269489301629,49.45903033598688,15.126335442970593,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 06:00:00,G70F11Pp1,G70F11,0.0,0.0,11.113819851226992,15.219,4.105180148773007,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 06:00:00,G70F11Pp2,G70F11,0.0,0.0,11.113819851226992,15.219,4.105180148773007,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 06:00:00,G71F12Pp1,G71F12,0.0,0.0,10.899514075428414,16.68523807437866,5.785723998950246,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 06:00:00,G71F12Pp2,G71F12,0.0,0.0,10.899514075428414,16.68523807437866,5.785723998950246,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 06:00:00,G71F320Pp1,G71F320,0.0,0.0,12.46,14.46,2.0,default_design_head_m,0.0,0.0,0.0,0.0
2017-06-29 06:00:00,G71F68Yp1,G71F68Y,0.0,0.0,10.839999999999998,16.68523807437866,5.845238074378662,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 06:00:00,G80F13Pp1,G80F13,0.0,0.0,33.6813010434384,49.48441188559941,15.803110842161004,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 06:15:00,G70F11Pp1,G70F11,0.0,0.0,11.313602702617995,15.219,3.905397297382004,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 06:15:00,G70F11Pp2,G70F11,0.0,0.0,11.313602702617995,15.219,3.905397297382004,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 06:15:00,G71F12Pp1,G71F12,0.0,0.0,10.904927460541797,16.69073491346297,5.785807452921171,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 06:15:00,G71F12Pp2,G71F12,0.0,0.0,10.904927460541797,16.69073491346297,5.785807452921171,simulated_node_head,0.0,0.0,0.0,0.0
2017-06-29 06:15:00,G71F320Pp1,G71F320,0.0,0.0,12.46,14.46,2.0,default_design_head_m,0.0,0.0,0.0,0.0
