timestamp,node_id,node_type,depth_m_avg,depth_m_max,head_m_avg,head_m_max,flooding_cms_instant,flooding_cms_max_15min,flooding_volume_m3_15min,total_inflow_cms_avg,total_inflow_cms_max,risk_level
2017-07-01 05:00:00,G71F68Y,storage,1.0132836054632246,1.0132836054632246,11.853283605463222,11.853283605463222,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 05:00:00,G71R050,storage,0.005724360189631533,0.005990834066446354,10.355724360189631,10.355990834066445,0.0,0.0,0.0,0.0001410682851797534,0.00015692824559274612,green
2017-07-01 05:00:00,G72R33B,storage,0.02966608823814285,0.03128989862131005,25.129666088238142,25.13128989862131,0.0,0.0,0.0,0.0034791761141072506,0.020115701134785988,green
2017-07-01 05:00:00,G72R34R,storage,0.0,0.0,30.07,30.07,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 05:00:00,G72R520,storage,0.4161371641528851,0.4163973519021311,30.49613716415288,30.49639735190213,0.0,0.0,0.0,0.0016471676677547356,0.013837632052510275,green
2017-07-01 05:00:00,G72R70B,storage,3.0455469926522133e-05,3.0455469926522133e-05,23.919030455469922,23.919030455469922,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 05:00:00,G72R83B,storage,1.796111647401365,1.7961857893870763,30.49611164740136,30.496185789387074,0.0,0.0,0.0,0.00028436707964932397,0.0003239409991290027,green
2017-07-01 05:00:00,G72R84B,storage,0.5216428809824527,0.523169687119287,28.70164288098245,28.70316968711929,0.0,0.0,0.0,0.0005529876721843091,0.000603508272672067,green
2017-07-01 05:00:00,G80F11B,storage,3.041483435591351e-05,3.041483435591351e-05,34.860030414834355,34.860030414834355,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 05:00:00,G80F13P,storage,1.192957828495174,1.2546831100477638,34.21195782849517,34.27368311004776,0.0,0.0,0.0,0.0009030201551083956,0.001867066981237341,green
2017-07-01 05:00:00,G80F240,junction,0.0009172918972683091,0.0025471269393373044,49.45991729189727,49.46154712693934,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 05:00:00,G80F66Y,storage,0.06758292072840799,0.1177474250317802,34.2365829207284,34.28674742503177,0.0,0.0,0.0,0.0009932750381173208,0.0011308018308500288,green
2017-07-01 05:00:00,G_ADD,outfall,0.0,0.0,10.35,10.35,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 05:15:00,G70F100,junction,0.026268664792482167,0.02716511547183585,15.245268664792482,15.246165115471834,0.0,0.0,0.0,0.0005323035235854462,0.0005697283768526753,green
2017-07-01 05:15:00,G70F11P,junction,0.6203800508393483,0.6203800508393483,11.539380050839346,11.539380050839346,0.0,0.0,0.0,0.0005323035235854462,0.0005697283768526753,green
2017-07-01 05:15:00,G71F04R,storage,4.837217930445573e-05,4.837217930445573e-05,12.740048372179302,12.740048372179302,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 05:15:00,G71F05R,storage,3.0556294621094635e-05,3.0556294621094635e-05,13.740030556294622,13.740030556294622,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 05:15:00,G71F05R_skyl,storage,3.04678406009096e-05,3.04678406009096e-05,13.840030467840599,13.840030467840599,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 05:15:00,G71F060,junction,0.10067818420414519,0.10465629669765648,16.750678184204144,16.754656296697654,0.0,0.0,0.0,0.01618086952362263,0.017481038514229438,green
2017-07-01 05:15:00,G71F090,storage,0.12802244816514877,0.1319177397985638,17.147022448165146,17.15091773979856,0.0,0.0,0.0,0.01531527990975956,0.01648061681685924,green
2017-07-01 05:15:00,G71F12P,junction,0.13446566677487343,0.13897717343304178,10.953465666774873,10.957977173433044,0.0,0.0,0.0,8.723770828432628e-05,9.44338203418942e-05,green
2017-07-01 05:15:00,G71F320,storage,0.0,0.0,12.46,12.46,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 05:15:00,G71F68Y,storage,1.0132836054632246,1.0132836054632246,11.853283605463222,11.853283605463222,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 05:15:00,G71R050,storage,0.005216945293831943,0.0054383615290815885,10.355216945293831,10.35543836152908,0.0,0.0,0.0,0.00011355838204611845,0.00012497704002872786,green
2017-07-01 05:15:00,G72R33B,storage,0.026679403470668862,0.031621402141978346,25.126679403470668,25.131621402141977,0.0,0.0,0.0,0.0014506403172268583,0.0201109129805257,green
2017-07-01 05:15:00,G72R34R,storage,0.0,0.0,30.07,30.07,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 05:15:00,G72R520,storage,0.416000223324004,0.41625887964488073,30.496000223324003,30.496258879644877,0.0,0.0,0.0,0.0007379074893436941,0.0010162379811931672,green
2017-07-01 05:15:00,G72R70B,storage,3.0455469926522133e-05,3.0455469926522133e-05,23.919030455469922,23.919030455469922,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 05:15:00,G72R83B,storage,1.795944676102983,1.7960225483417112,30.49594467610298,30.49602254834171,0.0,0.0,0.0,0.0002183725690395018,0.0002450073534711481,green
2017-07-01 05:15:00,G72R84B,storage,0.5249252518591146,0.5264014946888297,28.704925251859112,28.70640149468883,0.0,0.0,0.0,0.0005437107811324698,0.0006037297442844659,green
2017-07-01 05:15:00,G80F11B,storage,3.041483435591351e-05,3.041483435591351e-05,34.860030414834355,34.860030414834355,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 05:15:00,G80F13P,storage,1.2978437249060213,1.3246039984437084,34.316843724906015,34.343603998443704,0.0,0.0,0.0,0.0004307421165137516,0.00063449679423421,green
2017-07-01 05:15:00,G80F240,junction,5.323960980102359e-05,0.00012721790064386255,49.4590532396098,49.459127217900644,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 05:15:00,G80F66Y,storage,0.15040289527488948,0.1709655171075091,34.319402895274884,34.3399655171075,0.0,0.0,0.0,0.0007857973197860208,0.0009100946395947201,green
2017-07-01 05:15:00,G_ADD,outfall,0.0,0.0,10.35,10.35,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 05:30:00,G70F100,junction,0.024616584853934025,0.025342757611833848,15.243616584853934,15.244342757611832,0.0,0.0,0.0,0.0004634623069977616,0.0004932099136630447,green
2017-07-01 05:30:00,G70F11P,junction,0.6203800508393483,0.6203800508393483,11.539380050839346,11.539380050839346,0.0,0.0,0.0,0.0004634623069977616,0.0004932099136630447,green
2017-07-01 05:30:00,G71F04R,storage,4.837217930445573e-05,4.837217930445573e-05,12.740048372179302,12.740048372179302,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 05:30:00,G71F05R,storage,3.0556294621094635e-05,3.0556294621094635e-05,13.740030556294622,13.740030556294622,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 05:30:00,G71F05R_skyl,storage,3.04678406009096e-05,3.04678406009096e-05,13.840030467840599,13.840030467840599,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 05:30:00,G71F060,junction,0.09438885183309624,0.09659007171317815,16.744388851833097,16.74659007171318,0.0,0.0,0.0,0.01426886772109553,0.014885231098905992,green
2017-07-01 05:30:00,G71F090,storage,0.12267303904817342,0.12418633002270789,17.141673039048168,17.143186330022704,0.0,0.0,0.0,0.013830621416610652,0.014209078237390068,green
2017-07-01 05:30:00,G71F12P,junction,0.1439031181034693,0.1481265316612051,10.96290311810347,10.967126531661204,0.0,0.0,0.0,7.466966095861174e-05,7.983623220322572e-05,green
2017-07-01 05:30:00,G71F320,storage,0.0,0.0,12.46,12.46,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 05:30:00,G71F68Y,storage,1.0132836054632246,1.0132836054632246,11.853283605463222,11.853283605463222,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 05:30:00,G71R050,storage,0.004791297188971088,0.004978167837764597,10.35479129718897,10.354978167837764,0.0,0.0,0.0,9.303614677162955e-05,0.0001016780498938284,green
2017-07-01 05:30:00,G72R33B,storage,0.02882013862549734,0.030690111301242343,25.128820138625496,25.13069011130124,0.0,0.0,0.0,0.0014250327113149621,0.01007132335847653,green
2017-07-01 05:30:00,G72R34R,storage,0.0,0.0,30.07,30.07,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 05:30:00,G72R520,storage,0.4157938023970277,0.4159782450516455,30.495793802397024,30.495978245051642,0.0,0.0,0.0,0.000693458762963795,0.000873612657581661,green
2017-07-01 05:30:00,G72R70B,storage,3.0455469926522133e-05,3.0455469926522133e-05,23.919030455469922,23.919030455469922,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 05:30:00,G72R83B,storage,1.7957612095941404,1.795846473671485,30.49576120959414,30.495846473671484,0.0,0.0,0.0,0.00018715614296254155,0.0003763884567537506,green
2017-07-01 05:30:00,G72R84B,storage,0.5280987541130929,0.5295893027037522,28.708098754113095,28.70958930270375,0.0,0.0,0.0,0.0005402021253425835,0.0005745341309550772,green
2017-07-01 05:30:00,G80F11B,storage,3.041483435591351e-05,3.041483435591351e-05,34.860030414834355,34.860030414834355,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 05:30:00,G80F13P,storage,0.9020874621711051,1.3303361996199659,33.9210874621711,34.34933619961996,0.0,0.0,0.0,0.002276784454264292,0.004888062015685072,green
2017-07-01 05:30:00,G80F240,junction,0.0212135595934575,0.08537997509287347,49.48021355959346,49.54437997509287,0.0,0.0,0.0,0.003466666666666667,0.026000000000000002,green
2017-07-01 05:30:00,G80F66Y,storage,0.0843911638331381,0.17616292980133802,34.253391163833136,34.34516292980133,0.0,0.0,0.0,0.0006769038816964054,0.0009345231376361892,green
2017-07-01 05:30:00,G_ADD,outfall,0.0,0.0,10.35,10.35,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 05:45:00,G70F100,junction,0.023215115314654346,0.023829647255755072,15.242215115314654,15.242829647255753,0.0,0.0,0.0,0.00040973606435993075,0.0004323465078898319,green
