timestamp,gate_id,facility_type,inlet_node,outlet_node,status,setting,flow_cms
2017-06-29 11:45:00,G71F090w1,weir,G71F090,G71F04R,open,1.0,0.0
2017-06-29 11:45:00,G71F12Pw1,orifice,G71F12P,G71O020,open,1.0,0.0
2017-06-29 11:45:00,G71F68Yout1,outlet,G71F68Y,G71R050,open,1.0,0.0
2017-06-29 11:45:00,G72K020w1,weir,G72K020,G71F05R_skyl,open,1.0,0.0
2017-06-29 11:45:00,G72R150_G74F150_l1,outlet,G72R150,G74F150,open,1.0,0.005580055850063191
2017-06-29 11:45:00,G72R33Bout1,outlet,G72R33B,G72R33Bb,open,1.0,0.0
2017-06-29 11:45:00,G72R33Bw1,weir,G72R33B,G72R642,open,1.0,0.0
2017-06-29 11:45:00,G72R34R_vandbremse,outlet,G72R34R,G72R34X,open,1.0,0.0
2017-06-29 11:45:00,G72R34Rw1,weir,G72R34R,G72R34X,open,1.0,0.0
2017-06-29 11:45:00,G72R520_l1_vandbremse,outlet,G72R520,G72R52X,open,1.0,0.0
2017-06-29 11:45:00,G72R520w1,weir,G72R520,G72R52X,open,1.0,0.0
2017-06-29 11:45:00,G75F65Yw1,weir,G75F65Y,G75F65X,open,1.0,0.0
2017-06-29 11:45:00,G80F11Bw1,weir,G80F11B,G80O010,open,1.0,0.0
2017-06-29 11:45:00,G80F310_G80F13P_l1,outlet,G80F310,G80F13P,open,1.0,0.00778784539039486
2017-06-29 11:45:00,G80F66Yw1,weir,G80F66Y,G80F66X,open,1.0,0.18668226562436946
2017-06-29 11:45:00,G80F66Yw2,weir,G80F66Y,G80F66X,open,1.0,0.0
2017-06-29 12:00:00,G60F60Y_G60F070_l1,outlet,G60F60Y,G60F070,open,1.0,0.004311270778308765
2017-06-29 12:00:00,G60F60Yw1,weir,G60F60Y,G60F60X,open,1.0,0.0
2017-06-29 12:00:00,G60F61Yo1,orifice,G60F61Y,G60O361,open,1.0,0.0
2017-06-29 12:00:00,G70F62Yw1,weir,G70F62Y,G70F62X,open,1.0,0.0
2017-06-29 12:00:00,G71F05R_skylo1,orifice,G71F05R_skyl,G71F05R,closed,0.0,0.0
2017-06-29 12:00:00,G71F05R_skylw1,weir,G71F05R_skyl,G71F05R,open,1.0,0.0
2017-06-29 12:00:00,G71F06Rw1,weir,G71F06R,G71F06R_ovl,open,1.0,0.0
2017-06-29 12:00:00,G71F090w1,weir,G71F090,G71F04R,open,1.0,0.0
2017-06-29 12:00:00,G71F12Pw1,orifice,G71F12P,G71O020,open,1.0,0.0
2017-06-29 12:00:00,G71F68Yout1,outlet,G71F68Y,G71R050,open,1.0,0.0
2017-06-29 12:00:00,G72K020w1,weir,G72K020,G71F05R_skyl,open,1.0,0.0
2017-06-29 12:00:00,G72R150_G74F150_l1,outlet,G72R150,G74F150,open,1.0,0.005559410190576072
2017-06-29 12:00:00,G72R33Bout1,outlet,G72R33B,G72R33Bb,open,1.0,2.8320000000000003e-05
2017-06-29 12:00:00,G72R33Bw1,weir,G72R33B,G72R642,open,1.0,0.0
2017-06-29 12:00:00,G72R34R_vandbremse,outlet,G72R34R,G72R34X,open,1.0,0.0
2017-06-29 12:00:00,G72R34Rw1,weir,G72R34R,G72R34X,open,1.0,0.0
2017-06-29 12:00:00,G72R520_l1_vandbremse,outlet,G72R520,G72R52X,open,1.0,0.0
2017-06-29 12:00:00,G72R520w1,weir,G72R520,G72R52X,open,1.0,0.0
2017-06-29 12:00:00,G75F65Yw1,weir,G75F65Y,G75F65X,open,1.0,0.0
2017-06-29 12:00:00,G80F11Bw1,weir,G80F11B,G80O010,open,1.0,0.0
2017-06-29 12:00:00,G80F310_G80F13P_l1,outlet,G80F310,G80F13P,open,1.0,0.007744306715590309
2017-06-29 12:00:00,G80F66Yw1,weir,G80F66Y,G80F66X,open,1.0,0.15544644893545714
2017-06-29 12:00:00,G80F66Yw2,weir,G80F66Y,G80F66X,open,1.0,0.0
2017-06-29 12:15:00,G60F60Y_G60F070_l1,outlet,G60F60Y,G60F070,open,1.0,0.006941512979469739
2017-06-29 12:15:00,G60F60Yw1,weir,G60F60Y,G60F60X,open,1.0,0.0
2017-06-29 12:15:00,G60F61Yo1,orifice,G60F61Y,G60O361,open,1.0,0.0
2017-06-29 12:15:00,G70F62Yw1,weir,G70F62Y,G70F62X,open,1.0,0.0
2017-06-29 12:15:00,G71F05R_skylo1,orifice,G71F05R_skyl,G71F05R,closed,0.0,0.0
2017-06-29 12:15:00,G71F05R_skylw1,weir,G71F05R_skyl,G71F05R,open,1.0,0.0
2017-06-29 12:15:00,G71F06Rw1,weir,G71F06R,G71F06R_ovl,open,1.0,0.0
2017-06-29 12:15:00,G71F090w1,weir,G71F090,G71F04R,open,1.0,0.0
2017-06-29 12:15:00,G71F12Pw1,orifice,G71F12P,G71O020,open,1.0,0.0
2017-06-29 12:15:00,G71F68Yout1,outlet,G71F68Y,G71R050,open,1.0,0.0
2017-06-29 12:15:00,G72K020w1,weir,G72K020,G71F05R_skyl,open,1.0,0.0
2017-06-29 12:15:00,G72R150_G74F150_l1,outlet,G72R150,G74F150,open,1.0,0.005524024770280962
2017-06-29 12:15:00,G72R33Bout1,outlet,G72R33B,G72R33Bb,open,1.0,0.01
2017-06-29 12:15:00,G72R33Bw1,weir,G72R33B,G72R642,open,1.0,0.0
2017-06-29 12:15:00,G72R34R_vandbremse,outlet,G72R34R,G72R34X,open,1.0,0.0
2017-06-29 12:15:00,G72R34Rw1,weir,G72R34R,G72R34X,open,1.0,0.0
2017-06-29 12:15:00,G72R520_l1_vandbremse,outlet,G72R520,G72R52X,open,1.0,0.0
2017-06-29 12:15:00,G72R520w1,weir,G72R520,G72R52X,open,1.0,0.0
2017-06-29 12:15:00,G75F65Yw1,weir,G75F65Y,G75F65X,open,1.0,0.0
2017-06-29 12:15:00,G80F11Bw1,weir,G80F11B,G80O010,open,1.0,0.0
2017-06-29 12:15:00,G80F310_G80F13P_l1,outlet,G80F310,G80F13P,open,1.0,0.007720112437809165
2017-06-29 12:15:00,G80F66Yw1,weir,G80F66Y,G80F66X,open,1.0,0.0
2017-06-29 12:15:00,G80F66Yw2,weir,G80F66Y,G80F66X,open,1.0,0.0
2017-06-29 12:30:00,G60F60Y_G60F070_l1,outlet,G60F60Y,G60F070,open,1.0,0.062287425022299815
2017-06-29 12:30:00,G60F60Yw1,weir,G60F60Y,G60F60X,open,1.0,0.0
2017-06-29 12:30:00,G60F61Yo1,orifice,G60F61Y,G60O361,open,1.0,0.0
2017-06-29 12:30:00,G70F62Yw1,weir,G70F62Y,G70F62X,open,1.0,0.0
2017-06-29 12:30:00,G71F05R_skylo1,orifice,G71F05R_skyl,G71F05R,open,1.0,0.0002760027166790318
2017-06-29 12:30:00,G71F05R_skylw1,weir,G71F05R_skyl,G71F05R,open,1.0,0.0
2017-06-29 12:30:00,G71F06Rw1,weir,G71F06R,G71F06R_ovl,open,1.0,0.0
2017-06-29 12:30:00,G71F090w1,weir,G71F090,G71F04R,open,1.0,0.0
2017-06-29 12:30:00,G71F12Pw1,orifice,G71F12P,G71O020,open,1.0,0.0
2017-06-29 12:30:00,G71F68Yout1,outlet,G71F68Y,G71R050,open,1.0,0.0
2017-06-29 12:30:00,G72K020w1,weir,G72K020,G71F05R_skyl,open,1.0,0.0
2017-06-29 12:30:00,G72R150_G74F150_l1,outlet,G72R150,G74F150,open,1.0,0.005502743232926079
2017-06-29 12:30:00,G72R33Bout1,outlet,G72R33B,G72R33Bb,open,1.0,0.02
2017-06-29 12:30:00,G72R33Bw1,weir,G72R33B,G72R642,open,1.0,0.0
2017-06-29 12:30:00,G72R34R_vandbremse,outlet,G72R34R,G72R34X,open,1.0,0.0
2017-06-29 12:30:00,G72R34Rw1,weir,G72R34R,G72R34X,open,1.0,0.0
2017-06-29 12:30:00,G72R520_l1_vandbremse,outlet,G72R520,G72R52X,open,1.0,0.0
2017-06-29 12:30:00,G72R520w1,weir,G72R520,G72R52X,open,1.0,0.0
2017-06-29 12:30:00,G75F65Yw1,weir,G75F65Y,G75F65X,open,1.0,0.0
2017-06-29 12:30:00,G80F11Bw1,weir,G80F11B,G80O010,open,1.0,0.0
2017-06-29 12:30:00,G80F310_G80F13P_l1,outlet,G80F310,G80F13P,open,1.0,0.0076898857390115555
2017-06-29 12:30:00,G80F66Yw1,weir,G80F66Y,G80F66X,open,1.0,2.8320000000000003e-05
2017-06-29 12:30:00,G80F66Yw2,weir,G80F66Y,G80F66X,open,1.0,0.0
2017-06-29 12:45:00,G60F60Y_G60F070_l1,outlet,G60F60Y,G60F070,open,1.0,0.08
2017-06-29 12:45:00,G60F60Yw1,weir,G60F60Y,G60F60X,open,1.0,0.02267747861639076
2017-06-29 12:45:00,G60F61Yo1,orifice,G60F61Y,G60O361,open,1.0,0.0
2017-06-29 12:45:00,G70F62Yw1,weir,G70F62Y,G70F62X,open,1.0,0.0
2017-06-29 12:45:00,G71F05R_skylo1,orifice,G71F05R_skyl,G71F05R,open,1.0,2.861017713003846e-05
2017-06-29 12:45:00,G71F05R_skylw1,weir,G71F05R_skyl,G71F05R,open,1.0,0.0
2017-06-29 12:45:00,G71F06Rw1,weir,G71F06R,G71F06R_ovl,open,1.0,0.0
2017-06-29 12:45:00,G71F090w1,weir,G71F090,G71F04R,open,1.0,0.0
2017-06-29 12:45:00,G71F12Pw1,orifice,G71F12P,G71O020,open,1.0,0.0
2017-06-29 12:45:00,G71F68Yout1,outlet,G71F68Y,G71R050,open,1.0,0.0
2017-06-29 12:45:00,G72K020w1,weir,G72K020,G71F05R_skyl,open,1.0,0.0
2017-06-29 12:45:00,G72R150_G74F150_l1,outlet,G72R150,G74F150,open,1.0,0.0054948092744878515
2017-06-29 12:45:00,G72R33Bout1,outlet,G72R33B,G72R33Bb,open,1.0,0.02
2017-06-29 12:45:00,G72R33Bw1,weir,G72R33B,G72R642,open,1.0,0.0
2017-06-29 12:45:00,G72R34R_vandbremse,outlet,G72R34R,G72R34X,open,1.0,0.0
2017-06-29 12:45:00,G72R34Rw1,weir,G72R34R,G72R34X,open,1.0,0.0
2017-06-29 12:45:00,G72R520_l1_vandbremse,outlet,G72R520,G72R52X,open,1.0,0.0
2017-06-29 12:45:00,G72R520w1,weir,G72R520,G72R52X,open,1.0,0.0
2017-06-29 12:45:00,G75F65Yw1,weir,G75F65Y,G75F65X,open,1.0,0.0
2017-06-29 12:45:00,G80F11Bw1,weir,G80F11B,G80O010,open,1.0,0.0
2017-06-29 12:45:00,G80F310_G80F13P_l1,outlet,G80F310,G80F13P,open,1.0,0.007677754659373836
2017-06-29 12:45:00,G80F66Yw1,weir,G80F66Y,G80F66X,open,1.0,0.0
2017-06-29 12:45:00,G80F66Yw2,weir,G80F66Y,G80F66X,open,1.0,0.0
2017-06-29 13:00:00,G60F60Y_G60F070_l1,outlet,G60F60Y,G60F070,open,1.0,0.08
2017-06-29 13:00:00,G60F60Yw1,weir,G60F60Y,G60F60X,open,1.0,0.07511067029187796
2017-06-29 13:00:00,G60F61Yo1,orifice,G60F61Y,G60O361,open,1.0,0.0
2017-06-29 13:00:00,G70F62Yw1,weir,G70F62Y,G70F62X,open,1.0,0.0
2017-06-29 13:00:00,G71F05R_skylo1,orifice,G71F05R_skyl,G71F05R,open,1.0,7.989299612873952e-06
2017-06-29 13:00:00,G71F05R_skylw1,weir,G71F05R_skyl,G71F05R,open,1.0,0.0
2017-06-29 13:00:00,G71F06Rw1,weir,G71F06R,G71F06R_ovl,open,1.0,0.0
2017-06-29 13:00:00,G71F090w1,weir,G71F090,G71F04R,open,1.0,0.0
2017-06-29 13:00:00,G71F12Pw1,orifice,G71F12P,G71O020,open,1.0,0.0
2017-06-29 13:00:00,G71F68Yout1,outlet,G71F68Y,G71R050,open,1.0,0.0
2017-06-29 13:00:00,G72K020w1,weir,G72K020,G71F05R_skyl,open,1.0,0.0
2017-06-29 13:00:00,G72R150_G74F150_l1,outlet,G72R150,G74F150,open,1.0,0.005498173182765099
2017-06-29 13:00:00,G72R33Bout1,outlet,G72R33B,G72R33Bb,open,1.0,0.02
2017-06-29 13:00:00,G72R33Bw1,weir,G72R33B,G72R642,open,1.0,0.0
2017-06-29 13:00:00,G72R34R_vandbremse,outlet,G72R34R,G72R34X,open,1.0,0.0
2017-06-29 13:00:00,G72R34Rw1,weir,G72R34R,G72R34X,open,1.0,0.0
2017-06-29 13:00:00,G72R520_l1_vandbremse,outlet,G72R520,G72R52X,open,1.0,0.0
2017-06-29 13:00:00,G72R520w1,weir,G72R520,G72R52X,open,1.0,0.0
2017-06-29 13:00:00,G75F65Yw1,weir,G75F65Y,G75F65X,open,1.0,0.0
2017-06-29 13:00:00,G80F11Bw1,weir,G80F11B,G80O010,open,1.0,0.0
2017-06-29 13:00:00,G80F310_G80F13P_l1,outlet,G80F310,G80F13P,open,1.0,0.00768367788054786
2017-06-29 13:00:00,G80F66Yw1,weir,G80F66Y,G80F66X,open,1.0,0.0
2017-06-29 13:00:00,G80F66Yw2,weir,G80F66Y,G80F66X,open,1.0,0.0
2017-06-29 13:15:00,G60F60Y_G60F070_l1,outlet,G60F60Y,G60F070,open,1.0,0.08
2017-06-29 13:15:00,G60F60Yw1,weir,G60F60Y,G60F60X,open,1.0,0.03077331187369995
2017-06-29 13:15:00,G60F61Yo1,orifice,G60F61Y,G60O361,open,1.0,0.0
2017-06-29 13:15:00,G70F62Yw1,weir,G70F62Y,G70F62X,open,1.0,0.0
2017-06-29 13:15:00,G71F05R_skylo1,orifice,G71F05R_skyl,G71F05R,open,1.0,3.2736632454040754e-06
2017-06-29 13:15:00,G71F05R_skylw1,weir,G71F05R_skyl,G71F05R,open,1.0,0.0
2017-06-29 13:15:00,G71F06Rw1,weir,G71F06R,G71F06R_ovl,open,1.0,0.0
2017-06-29 13:15:00,G71F090w1,weir,G71F090,G71F04R,open,1.0,0.0
2017-06-29 13:15:00,G71F12Pw1,orifice,G71F12P,G71O020,open,1.0,0.0
2017-06-29 13:15:00,G71F68Yout1,outlet,G71F68Y,G71R050,open,1.0,0.0
2017-06-29 13:15:00,G72K020w1,weir,G72K020,G71F05R_skyl,open,1.0,0.0
2017-06-29 13:15:00,G72R150_G74F150_l1,outlet,G72R150,G74F150,open,1.0,0.005516483995889717
2017-06-29 13:15:00,G72R33Bout1,outlet,G72R33B,G72R33Bb,open,1.0,0.02
2017-06-29 13:15:00,G72R33Bw1,weir,G72R33B,G72R642,open,1.0,0.0
2017-06-29 13:15:00,G72R34R_vandbremse,outlet,G72R34R,G72R34X,open,1.0,0.0
2017-06-29 13:15:00,G72R34Rw1,weir,G72R34R,G72R34X,open,1.0,0.0
2017-06-29 13:15:00,G72R520_l1_vandbremse,outlet,G72R520,G72R52X,open,1.0,0.0
2017-06-29 13:15:00,G72R520w1,weir,G72R520,G72R52X,open,1.0,0.0
2017-06-29 13:15:00,G75F65Yw1,weir,G75F65Y,G75F65X,open,1.0,0.0
2017-06-29 13:15:00,G80F11Bw1,weir,G80F11B,G80O010,open,1.0,0.0
2017-06-29 13:15:00,G80F310_G80F13P_l1,outlet,G80F310,G80F13P,open,1.0,0.007347500859574567
2017-06-29 13:15:00,G80F66Yw1,weir,G80F66Y,G80F66X,open,1.0,0.0
2017-06-29 13:15:00,G80F66Yw2,weir,G80F66Y,G80F66X,open,1.0,0.0
2017-06-29 13:30:00,G60F60Y_G60F070_l1,outlet,G60F60Y,G60F070,open,1.0,0.08
2017-06-29 13:30:00,G60F60Yw1,weir,G60F60Y,G60F60X,open,1.0,0.06964721608958416
2017-06-29 13:30:00,G60F61Yo1,orifice,G60F61Y,G60O361,open,1.0,0.0
2017-06-29 13:30:00,G70F62Yw1,weir,G70F62Y,G70F62X,open,1.0,0.0
2017-06-29 13:30:00,G71F05R_skylo1,orifice,G71F05R_skyl,G71F05R,open,1.0,1.6477387302342567e-06
2017-06-29 13:30:00,G71F05R_skylw1,weir,G71F05R_skyl,G71F05R,open,1.0,0.0
2017-06-29 13:30:00,G71F06Rw1,weir,G71F06R,G71F06R_ovl,open,1.0,0.0
2017-06-29 13:30:00,G71F090w1,weir,G71F090,G71F04R,open,1.0,0.0
2017-06-29 13:30:00,G71F12Pw1,orifice,G71F12P,G71O020,open,1.0,0.0
2017-06-29 13:30:00,G71F68Yout1,outlet,G71F68Y,G71R050,open,1.0,0.0
2017-06-29 13:30:00,G72K020w1,weir,G72K020,G71F05R_skyl,open,1.0,0.0
2017-06-29 13:30:00,G72R150_G74F150_l1,outlet,G72R150,G74F150,open,1.0,0.0055122275327442105
2017-06-29 13:30:00,G72R33Bout1,outlet,G72R33B,G72R33Bb,open,1.0,0.02
2017-06-29 13:30:00,G72R33Bw1,weir,G72R33B,G72R642,open,1.0,0.0
2017-06-29 13:30:00,G72R34R_vandbremse,outlet,G72R34R,G72R34X,open,1.0,0.0
2017-06-29 13:30:00,G72R34Rw1,weir,G72R34R,G72R34X,open,1.0,0.0
2017-06-29 13:30:00,G72R520_l1_vandbremse,outlet,G72R520,G72R52X,open,1.0,0.0
2017-06-29 13:30:00,G72R520w1,weir,G72R520,G72R52X,open,1.0,0.0
2017-06-29 13:30:00,G75F65Yw1,weir,G75F65Y,G75F65X,open,1.0,0.0
2017-06-29 13:30:00,G80F11Bw1,weir,G80F11B,G80O010,open,1.0,0.0
2017-06-29 13:30:00,G80F310_G80F13P_l1,outlet,G80F310,G80F13P,open,1.0,0.0077415018801227095
2017-06-29 13:30:00,G80F66Yw1,weir,G80F66Y,G80F66X,open,1.0,0.0
2017-06-29 13:30:00,G80F66Yw2,weir,G80F66Y,G80F66X,open,1.0,0.0
2017-06-29 13:45:00,G60F60Y_G60F070_l1,outlet,G60F60Y,G60F070,open,1.0,0.08
2017-06-29 13:45:00,G60F60Yw1,weir,G60F60Y,G60F60X,open,1.0,0.0607671655431422
2017-06-29 13:45:00,G60F61Yo1,orifice,G60F61Y,G60O361,open,1.0,0.0
2017-06-29 13:45:00,G70F62Yw1,weir,G70F62Y,G70F62X,open,1.0,0.0
2017-06-29 13:45:00,G71F05R_skylo1,orifice,G71F05R_skyl,G71F05R,open,1.0,9.4261083670171e-07
2017-06-29 13:45:00,G71F05R_skylw1,weir,G71F05R_skyl,G71F05R,open,1.0,0.0
2017-06-29 13:45:00,G71F06Rw1,weir,G71F06R,G71F06R_ovl,open,1.0,0.0
2017-06-29 13:45:00,G71F090w1,weir,G71F090,G71F04R,open,1.0,0.0
2017-06-29 13:45:00,G71F12Pw1,orifice,G71F12P,G71O020,open,1.0,0.0
2017-06-29 13:45:00,G71F68Yout1,outlet,G71F68Y,G71R050,open,1.0,0.0
2017-06-29 13:45:00,G72K020w1,weir,G72K020,G71F05R_skyl,open,1.0,0.0
2017-06-29 13:45:00,G72R150_G74F150_l1,outlet,G72R150,G74F150,open,1.0,0.005500698452594697
2017-06-29 13:45:00,G72R33Bout1,outlet,G72R33B,G72R33Bb,open,1.0,0.02
2017-06-29 13:45:00,G72R33Bw1,weir,G72R33B,G72R642,open,1.0,0.0
2017-06-29 13:45:00,G72R34R_vandbremse,outlet,G72R34R,G72R34X,open,1.0,0.0
2017-06-29 13:45:00,G72R34Rw1,weir,G72R34R,G72R34X,open,1.0,0.0
2017-06-29 13:45:00,G72R520_l1_vandbremse,outlet,G72R520,G72R52X,open,1.0,0.0
2017-06-29 13:45:00,G72R520w1,weir,G72R520,G72R52X,open,1.0,0.0
2017-06-29 13:45:00,G75F65Yw1,weir,G75F65Y,G75F65X,open,1.0,0.0
2017-06-29 13:45:00,G80F11Bw1,weir,G80F11B,G80O010,open,1.0,0.0
2017-06-29 13:45:00,G80F310_G80F13P_l1,outlet,G80F310,G80F13P,open,1.0,0.007386395663711604
2017-06-29 13:45:00,G80F66Yw1,weir,G80F66Y,G80F66X,open,1.0,0.0
2017-06-29 13:45:00,G80F66Yw2,weir,G80F66Y,G80F66X,open,1.0,0.0
2017-06-29 14:00:00,G60F60Y_G60F070_l1,outlet,G60F60Y,G60F070,open,1.0,0.07630557875643555
2017-06-29 14:00:00,G60F60Yw1,weir,G60F60Y,G60F60X,open,1.0,0.0
2017-06-29 14:00:00,G60F61Yo1,orifice,G60F61Y,G60O361,open,1.0,0.0
2017-06-29 14:00:00,G70F62Yw1,weir,G70F62Y,G70F62X,open,1.0,0.0
2017-06-29 14:00:00,G71F05R_skylo1,orifice,G71F05R_skyl,G71F05R,open,1.0,5.887257135296664e-07
2017-06-29 14:00:00,G71F05R_skylw1,weir,G71F05R_skyl,G71F05R,open,1.0,0.0
2017-06-29 14:00:00,G71F06Rw1,weir,G71F06R,G71F06R_ovl,open,1.0,0.0
2017-06-29 14:00:00,G71F090w1,weir,G71F090,G71F04R,open,1.0,0.0
2017-06-29 14:00:00,G71F12Pw1,orifice,G71F12P,G71O020,open,1.0,0.0
2017-06-29 14:00:00,G71F68Yout1,outlet,G71F68Y,G71R050,open,1.0,0.0
2017-06-29 14:00:00,G72K020w1,weir,G72K020,G71F05R_skyl,open,1.0,0.0
2017-06-29 14:00:00,G72R150_G74F150_l1,outlet,G72R150,G74F150,open,1.0,0.005496542360731913
2017-06-29 14:00:00,G72R33Bout1,outlet,G72R33B,G72R33Bb,open,1.0,0.02
2017-06-29 14:00:00,G72R33Bw1,weir,G72R33B,G72R642,open,1.0,0.0
2017-06-29 14:00:00,G72R34R_vandbremse,outlet,G72R34R,G72R34X,open,1.0,0.0
2017-06-29 14:00:00,G72R34Rw1,weir,G72R34R,G72R34X,open,1.0,0.0
2017-06-29 14:00:00,G72R520_l1_vandbremse,outlet,G72R520,G72R52X,open,1.0,0.0
2017-06-29 14:00:00,G72R520w1,weir,G72R520,G72R52X,open,1.0,0.0
2017-06-29 14:00:00,G75F65Yw1,weir,G75F65Y,G75F65X,open,1.0,0.0
2017-06-29 14:00:00,G80F11Bw1,weir,G80F11B,G80O010,open,1.0,0.0
2017-06-29 14:00:00,G80F310_G80F13P_l1,outlet,G80F310,G80F13P,open,1.0,0.007740335034299847
2017-06-29 14:00:00,G80F66Yw1,weir,G80F66Y,G80F66X,open,1.0,0.0
2017-06-29 14:00:00,G80F66Yw2,weir,G80F66Y,G80F66X,open,1.0,0.0
2017-06-29 14:15:00,G60F60Y_G60F070_l1,outlet,G60F60Y,G60F070,open,1.0,0.04972184450496972
2017-06-29 14:15:00,G60F60Yw1,weir,G60F60Y,G60F60X,open,1.0,0.0
2017-06-29 14:15:00,G60F61Yo1,orifice,G60F61Y,G60O361,open,1.0,0.0
2017-06-29 14:15:00,G70F62Yw1,weir,G70F62Y,G70F62X,open,1.0,0.0
2017-06-29 14:15:00,G71F05R_skylo1,orifice,G71F05R_skyl,G71F05R,open,1.0,3.921072239407749e-07
2017-06-29 14:15:00,G71F05R_skylw1,weir,G71F05R_skyl,G71F05R,open,1.0,0.0
2017-06-29 14:15:00,G71F06Rw1,weir,G71F06R,G71F06R_ovl,open,1.0,0.0
2017-06-29 14:15:00,G71F090w1,weir,G71F090,G71F04R,open,1.0,0.0
2017-06-29 14:15:00,G71F12Pw1,orifice,G71F12P,G71O020,open,1.0,0.0
2017-06-29 14:15:00,G71F68Yout1,outlet,G71F68Y,G71R050,open,1.0,0.0
2017-06-29 14:15:00,G72K020w1,weir,G72K020,G71F05R_skyl,open,1.0,0.0
2017-06-29 14:15:00,G72R150_G74F150_l1,outlet,G72R150,G74F150,open,1.0,0.005473640018913164
2017-06-29 14:15:00,G72R33Bout1,outlet,G72R33B,G72R33Bb,open,1.0,2.8320000000000003e-05
2017-06-29 14:15:00,G72R33Bw1,weir,G72R33B,G72R642,open,1.0,0.0
2017-06-29 14:15:00,G72R34R_vandbremse,outlet,G72R34R,G72R34X,open,1.0,0.0
2017-06-29 14:15:00,G72R34Rw1,weir,G72R34R,G72R34X,open,1.0,0.0
2017-06-29 14:15:00,G72R520_l1_vandbremse,outlet,G72R520,G72R52X,open,1.0,0.0
2017-06-29 14:15:00,G72R520w1,weir,G72R520,G72R52X,open,1.0,0.0
2017-06-29 14:15:00,G75F65Yw1,weir,G75F65Y,G75F65X,open,1.0,0.0
2017-06-29 14:15:00,G80F11Bw1,weir,G80F11B,G80O010,open,1.0,0.0
2017-06-29 14:15:00,G80F310_G80F13P_l1,outlet,G80F310,G80F13P,open,1.0,0.007741937980840953
2017-06-29 14:15:00,G80F66Yw1,weir,G80F66Y,G80F66X,open,1.0,0.0
2017-06-29 14:15:00,G80F66Yw2,weir,G80F66Y,G80F66X,open,1.0,0.0
2017-06-29 14:30:00,G60F60Y_G60F070_l1,outlet,G60F60Y,G60F070,open,1.0,0.017298283041162096
2017-06-29 14:30:00,G60F60Yw1,weir,G60F60Y,G60F60X,open,1.0,0.0
2017-06-29 14:30:00,G60F61Yo1,orifice,G60F61Y,G60O361,open,1.0,0.0
2017-06-29 14:30:00,G70F62Yw1,weir,G70F62Y,G70F62X,open,1.0,0.0
2017-06-29 14:30:00,G71F05R_skylo1,orifice,G71F05R_skyl,G71F05R,open,1.0,2.7405681077515424e-07
2017-06-29 14:30:00,G71F05R_skylw1,weir,G71F05R_skyl,G71F05R,open,1.0,0.0
2017-06-29 14:30:00,G71F06Rw1,weir,G71F06R,G71F06R_ovl,open,1.0,0.0
2017-06-29 14:30:00,G71F090w1,weir,G71F090,G71F04R,open,1.0,0.0
2017-06-29 14:30:00,G71F12Pw1,orifice,G71F12P,G71O020,open,1.0,0.0
2017-06-29 14:30:00,G71F68Yout1,outlet,G71F68Y,G71R050,open,1.0,0.0
2017-06-29 14:30:00,G72K020w1,weir,G72K020,G71F05R_skyl,open,1.0,0.0
2017-06-29 14:30:00,G72R150_G74F150_l1,outlet,G72R150,G74F150,open,1.0,0.005455567130870222
2017-06-29 14:30:00,G72R33Bout1,outlet,G72R33B,G72R33Bb,open,1.0,2.8320000000000003e-05
2017-06-29 14:30:00,G72R33Bw1,weir,G72R33B,G72R642,open,1.0,0.0
2017-06-29 14:30:00,G72R34R_vandbremse,outlet,G72R34R,G72R34X,open,1.0,0.0
2017-06-29 14:30:00,G72R34Rw1,weir,G72R34R,G72R34X,open,1.0,0.0
2017-06-29 14:30:00,G72R520_l1_vandbremse,outlet,G72R520,G72R52X,open,1.0,0.0
2017-06-29 14:30:00,G72R520w1,weir,G72R520,G72R52X,open,1.0,0.0
2017-06-29 14:30:00,G75F65Yw1,weir,G75F65Y,G75F65X,open,1.0,0.0
2017-06-29 14:30:00,G80F11Bw1,weir,G80F11B,G80O010,open,1.0,0.0
2017-06-29 14:30:00,G80F310_G80F13P_l1,outlet,G80F310,G80F13P,open,1.0,0.007729543801185054
2017-06-29 14:30:00,G80F66Yw1,weir,G80F66Y,G80F66X,open,1.0,0.0
2017-06-29 14:30:00,G80F66Yw2,weir,G80F66Y,G80F66X,open,1.0,0.0
2017-06-29 14:45:00,G60F60Y_G60F070_l1,outlet,G60F60Y,G60F070,open,1.0,0.010927952272818623
2017-06-29 14:45:00,G60F60Yw1,weir,G60F60Y,G60F60X,open,1.0,0.0
2017-06-29 14:45:00,G60F61Yo1,orifice,G60F61Y,G60O361,open,1.0,0.0
2017-06-29 14:45:00,G70F62Yw1,weir,G70F62Y,G70F62X,open,1.0,0.0
2017-06-29 14:45:00,G71F05R_skylo1,orifice,G71F05R_skyl,G71F05R,open,1.0,0.0
2017-06-29 14:45:00,G71F05R_skylw1,weir,G71F05R_skyl,G71F05R,open,1.0,0.0
2017-06-29 14:45:00,G71F06Rw1,weir,G71F06R,G71F06R_ovl,open,1.0,0.0
2017-06-29 14:45:00,G71F090w1,weir,G71F090,G71F04R,open,1.0,0.0
2017-06-29 14:45:00,G71F12Pw1,orifice,G71F12P,G71O020,open,1.0,0.0
2017-06-29 14:45:00,G71F68Yout1,outlet,G71F68Y,G71R050,open,1.0,0.0
